,Year,Average_Temp,StateName,Percipitation,State,RPS,Enacted,Entity,Code,SolarPrice,CO2,CoalPrice,NaturalGasPrice,NuclearPrice,PetroleumPrice,TotalEnergyGeneration,CleanEnergyGeneration,CleanEnergyPercent
713,2016,31.9,Alaska,37.07,AK,False,None,US,OWID_WRL,0.5505,33.9249145031192,6.0,7.95,0.0,15.2,12670067.0,3742940.0,0.2954159595209717
714,2017,65.0,Alabama,64.19,AL,False,None,US,OWID_WRL,0.462166667,109.1312367243909,2.42,4.41,0.74,18.0,279928498.0,18918726.0,0.0675841371463365
715,2017,63.0,Arizona,9.47,AZ,True,1996,US,OWID_WRL,0.462166667,90.02037390549825,2.24,5.54,0.74,19.57,211703530.0,24673452.0,0.1165471921984484
716,2017,62.5,Arkansas,50.26,AR,False,None,US,OWID_WRL,0.462166667,64.27310116693751,2.04,5.95,0.83,18.08,121550436.0,6199416.0,0.0510028281593329
717,2017,60.3,California,28.17,CA,True,2002,US,OWID_WRL,0.462166667,354.1841537118735,3.78,7.22,0.67,21.12,412293038.0,188694113.0,0.4576698988548043
718,2017,47.9,Colorado,18.91,CO,True,2004,US,OWID_WRL,0.462166667,89.01229567230399,1.78,5.79,0.0,18.54,107688004.0,23829178.0,0.221279781543727
719,2017,50.9,Connecticut,44.1,CT,True,1998,US,OWID_WRL,0.462166667,33.94762805939774,4.34,7.47,0.71,20.05,69125308.0,1941738.0,0.028090117153619
720,2017,57.6,Delaware,44.53,DE,True,2005,US,OWID_WRL,0.462166667,12.91647068038923,2.69,6.4,0.0,19.49,14991952.0,236130.0,0.0157504506417843
721,2017,72.8,Florida,58.63,FL,False,None,US,OWID_WRL,0.462166667,238.7842867425178,2.98,4.82,0.69,17.7,476826871.0,7759209.0,0.016272591734873
722,2017,65.8,Georgia,49.8,GA,False,None,US,OWID_WRL,0.462166667,142.2147131153115,2.79,6.21,0.8,17.48,254910628.0,7002340.0,0.0274697844297021
723,2017,44.3,Idaho,28.83,ID,False,None,US,OWID_WRL,0.462166667,18.57120379523096,2.25,5.29,0.0,20.09,34792048.0,27751240.0,0.7976316887123173
724,2017,54.4,Illinois,37.8,IL,True,2007,US,OWID_WRL,0.462166667,204.7269396474548,1.98,6.87,0.74,18.05,367183142.0,25838204.0,0.0703687099011751
725,2017,54.0,Indiana,45.61,IN,True,2011,US,OWID_WRL,0.462166667,175.6487443314577,2.51,5.93,0.0,18.6,197859640.0,12293096.0,0.0621303869753326
726,2017,57.8,Kentucky,50.26,KY,False,None,US,OWID_WRL,0.462166667,115.0284091975445,2.04,5.76,0.0,17.22,146358391.0,9280780.0,0.0634113284287198
727,2017,68.7,Louisiana,64.06,LA,False,None,US,OWID_WRL,0.462166667,199.1432290104976,3.0,3.82,0.74,12.94,195438426.0,1992888.0,0.0101970121269805
728,2017,42.4,Maine,45.32,ME,True,1997,US,OWID_WRL,0.462166667,15.29500871251888,4.48,7.59,0.0,19.47,22528559.0,11803330.0,0.5239274291800021
729,2017,56.7,Maryland,41.21,MD,True,2004,US,OWID_WRL,0.462166667,54.83062863944674,2.65,9.2,0.71,19.9,68208163.0,6419676.0,0.094118881342692
730,2017,49.6,Massachusetts,46.82,MA,True,1997,US,OWID_WRL,0.462166667,64.98677631552344,4.35,8.18,0.76,19.08,64408230.0,5290329.0,0.0821374690780976
731,2017,46.3,Michigan,39.27,MI,True,2008,US,OWID_WRL,0.462166667,155.4072330185977,2.4,6.09,0.68,18.1,224627005.0,14489260.0,0.0645036423826244
732,2017,42.6,Minnesota,28.3,MN,True,1994,US,OWID_WRL,0.462166667,91.42412098628903,2.19,5.94,0.79,18.56,117497667.0,27255983.0,0.2319704186126521
733,2017,65.8,Mississippi,58.93,MS,False,None,US,OWID_WRL,0.462166667,60.28137715190502,2.66,4.04,1.03,18.09,119455274.0,202296.0,0.0016934873884262
734,2017,57.1,Missouri,41.45,MO,True,2008,US,OWID_WRL,0.462166667,124.4785785819689,1.88,8.11,0.87,18.07,169213462.0,6915291.0,0.0408672626767721
735,2017,50.7,Nebraska,25.34,NE,False,None,US,OWID_WRL,0.462166667,47.90106745067471,1.4,5.49,0.76,18.7,70813963.0,13371374.0,0.1888239752942509
736,2017,52.2,Nevada,11.17,NV,True,1997,US,OWID_WRL,0.462166667,39.61461781700544,3.1,4.44,0.0,18.72,76402588.0,19338972.0,0.2531193315074615
737,2017,44.9,New Hampshire,49.17,NH,True,2007,US,OWID_WRL,0.462166667,13.52177625633965,4.34,7.74,0.71,19.47,34893683.0,3926043.0,0.1125144342028899
738,2017,54.6,New Jersey,44.92,NJ,True,1999,US,OWID_WRL,0.462166667,99.08173372103386,3.17,6.28,0.73,18.59,151289027.0,3458071.0,0.0228573814543734
739,2017,56.4,New Mexico,14.8,NM,True,2000,US,OWID_WRL,0.462166667,48.98301060508715,1.97,5.21,0.0,18.95,67194826.0,12022024.0,0.1789129418982348
740,2017,46.9,New York,47.38,NY,True,2004,US,OWID_WRL,0.462166667,166.3915457598668,3.53,7.42,0.74,17.96,256050773.0,71428134.0,0.2789608215711186
741,2017,61.0,North Carolina,47.96,NC,True,2007,US,OWID_WRL,0.462166667,121.2397492880681,3.01,6.01,0.67,18.84,256936236.0,20195414.0,0.0786008790134218
742,2017,53.2,Ohio,45.51,OH,True,2008,US,OWID_WRL,0.462166667,204.4647230259151,2.19,6.2,0.74,18.96,239108731.0,4880448.0,0.0204109987100387
743,2017,48.0,Oregon,36.22,OR,True,2007,US,OWID_WRL,0.462166667,38.95354479268516,2.37,5.3,0.0,20.85,125427495.0,90500586.0,0.721537060115886
744,2017,50.6,Pennsylvania,46.61,PA,True,1998,US,OWID_WRL,0.462166667,214.7559868377773,2.35,6.09,0.74,20.14,427182588.0,16187941.0,0.0378946648452815
745,2017,51.5,Rhode Island,49.11,RI,True,2004,US,OWID_WRL,0.462166667,9.997967412454,0.0,7.02,0.0,19.57,15229882.0,736682.0,0.0483708278238794
746,2017,65.1,South Carolina,46.57,SC,True,2014,US,OWID_WRL,0.462166667,69.04982215720389,3.31,5.35,0.7,17.95,186161877.0,2122360.0,0.0114006156050951
747,2017,60.0,Tennessee,56.22,TN,False,None,US,OWID_WRL,0.462166667,97.88347693638111,2.38,5.92,0.71,18.09,158092444.0,16474328.0,0.1042069284475101
748,2017,67.3,Texas,30.28,TX,True,1999,US,OWID_WRL,0.462166667,659.8880782578167,1.76,3.91,0.71,14.65,905588733.0,141961456.0,0.1567615086483192
749,2017,50.7,Utah,12.83,UT,True,None,US,OWID_WRL,0.462166667,58.66302349754752,1.97,6.51,0.0,19.42,74823752.0,9843338.0,0.1315536542460474
750,2017,43.8,Vermont,46.3,VT,True,2015,US,OWID_WRL,0.462166667,5.81680304716733,0.0,8.48,0.0,20.3,4282776.0,3392914.0,0.7922230814779947
751,2017,57.3,Virginia,41.56,VA,False,None,US,OWID_WRL,0.462166667,102.9615759535692,2.99,5.28,0.66,17.87,180834298.0,2118370.0,0.0117144259879284
752,2017,46.8,Washington,48.73,WA,True,2006,US,OWID_WRL,0.462166667,77.33192307422898,2.41,7.0,0.76,19.63,231824158.0,178878918.0,0.7716146563120484
753,2017,54.0,West Virginia,47.01,WV,False,None,US,OWID_WRL,0.462166667,91.43995206349283,2.28,5.35,0.0,20.1,146714159.0,6681666.0,0.0455420665976758
754,2017,43.2,Wyoming,18.66,WY,False,None,US,OWID_WRL,0.462166667,62.35865258149113,1.71,5.27,0.0,18.56,93483694.0,10888558.0,0.1164754786005781
755,2017,29.3,Alaska,38.06,AK,False,None,US,OWID_WRL,0.462166667,34.2512036848857,6.43,8.82,0.0,17.18,12994931.0,3657838.0,0.2814819101386533
756,2018,64.5,Alabama,64.4,AL,False,None,US,OWID_WRL,0.4115,112.9223602687758,2.54,4.49,0.74,20.51,290115990.0,23076126.0,0.0795410346048144
757,2018,62.3,Arizona,11.67,AZ,True,1996,US,OWID_WRL,0.4115,93.57010725058366,2.44,4.71,0.68,22.89,223850289.0,25371315.0,0.1133405505677055
758,2018,61.2,Arkansas,64.32,AR,False,None,US,OWID_WRL,0.4115,70.885202283261,1.99,5.86,0.81,20.66,135998702.0,6654766.0,0.0489325699593809
759,2018,60.1,California,18.09,CA,True,2002,US,OWID_WRL,0.4115,355.5356932555403,3.53,7.42,0.68,25.02,390931277.0,163383820.0,0.4179348893590829
760,2018,47.2,Colorado,14.96,CO,True,2004,US,OWID_WRL,0.4115,90.32161428516854,1.65,5.47,0.0,21.35,110772555.0,24891930.0,0.2247120687971853
761,2018,50.8,Connecticut,62.16,CT,True,1998,US,OWID_WRL,0.4115,37.46434644450623,3.87,7.47,0.68,22.57,78907101.0,2342678.0,0.029689064359366
762,2018,57.1,Delaware,60.02,DE,True,2005,US,OWID_WRL,0.4115,13.25742608041864,2.64,7.25,0.0,21.81,12481289.0,228194.0,0.0182828872883241
763,2018,72.3,Florida,60.52,FL,False,None,US,OWID_WRL,0.4115,242.4812594525848,2.94,5.01,0.63,19.87,488504067.0,10427249.0,0.0213452654837364
764,2018,65.1,Georgia,60.8,GA,False,None,US,OWID_WRL,0.4115,142.3950822037818,2.78,6.16,0.79,19.75,258478745.0,11089778.0,0.0429040229207241
765,2018,44.5,Idaho,21.88,ID,False,None,US,OWID_WRL,0.4115,18.91069757480707,2.34,4.91,0.0,23.31,36344238.0,28829546.0,0.7932356705346251
766,2018,52.5,Illinois,45.79,IL,True,2007,US,OWID_WRL,0.4115,211.52682174458,1.92,6.56,0.72,20.86,376006716.0,25075866.0,0.0666899417828483
767,2018,52.6,Indiana,50.03,IN,True,2011,US,OWID_WRL,0.4115,188.2537789982436,2.48,5.79,0.0,21.13,226919423.0,12820840.0,0.0564995267064468
768,2018,57.0,Kentucky,63.74,KY,False,None,US,OWID_WRL,0.4115,120.8044492311435,2.0,5.42,0.0,19.83,157608994.0,9117672.0,0.0578499473196307
769,2018,67.8,Louisiana,66.39,LA,False,None,US,OWID_WRL,0.4115,198.6932866899713,3.18,3.76,0.73,15.75,204256968.0,2520320.0,0.012338967060355
770,2018,41.8,Maine,46.45,ME,True,1997,US,OWID_WRL,0.4115,14.70948264660389,4.29,8.85,0.0,22.21,22561401.0,11619620.0,0.5150220945942142
771,2018,55.9,Maryland,64.62,MD,True,2004,US,OWID_WRL,0.4115,61.49068215931,2.53,7.95,0.68,22.37,87619297.0,8429873.0,0.0962102332320698
772,2018,49.5,Massachusetts,61.03,MA,True,1997,US,OWID_WRL,0.4115,64.36174033560636,5.73,10.57,0.75,21.93,54345764.0,5862653.0,0.1078769083088058
773,2018,45.1,Michigan,36.17,MI,True,2008,US,OWID_WRL,0.4115,163.6165659908049,2.39,5.95,0.63,20.57,231674188.0,14807232.0,0.063914034307525
774,2018,40.6,Minnesota,30.08,MN,True,1994,US,OWID_WRL,0.4115,94.87850080170874,2.23,6.09,0.8,21.08,123034883.0,26680816.0,0.2168557026221579
775,2018,64.8,Mississippi,66.81,MS,False,None,US,OWID_WRL,0.4115,63.15184323404928,2.69,4.11,0.99,20.65,126947544.0,684814.0,0.005394464346628
776,2018,55.2,Missouri,43.0,MO,True,2008,US,OWID_WRL,0.4115,124.3318610804955,1.81,7.43,0.85,20.48,170190769.0,7766274.0,0.0456327569681526
777,2018,48.3,Nebraska,29.22,NE,False,None,US,OWID_WRL,0.4115,52.31373923177888,1.29,5.46,0.75,21.59,73932432.0,14103208.0,0.1907580694761941
778,2018,52.0,Nevada,9.27,NV,True,1997,US,OWID_WRL,0.4115,40.91153856527162,3.1,4.45,0.0,22.21,79280483.0,20855114.0,0.263054830278973
779,2018,44.4,New Hampshire,51.8,NH,True,2007,US,OWID_WRL,0.4115,14.21751366935132,3.87,9.42,0.68,21.96,34174311.0,3800203.0,0.1112005740218142
780,2018,54.2,New Jersey,64.76,NJ,True,1999,US,OWID_WRL,0.4115,105.0769773146922,3.51,6.49,0.71,20.88,150067200.0,3736766.0,0.0249006178565336
781,2018,55.5,New Mexico,12.72,NM,True,2000,US,OWID_WRL,0.4115,45.21244312651543,2.49,4.03,0.0,21.64,65347364.0,15247934.0,0.2333366346651718
782,2018,46.2,New York,48.58,NY,True,2004,US,OWID_WRL,0.4115,175.3977739122918,3.69,7.89,0.71,20.82,265041001.0,70222108.0,0.2649480938234156
783,2018,60.4,North Carolina,68.35,NC,True,2007,US,OWID_WRL,0.4115,124.3616242819874,3.18,5.99,0.62,21.25,268498993.0,27829847.0,0.1036497257924539
784,2018,52.2,Ohio,50.93,OH,True,2008,US,OWID_WRL,0.4115,208.5094030668301,2.16,5.83,0.72,21.27,252369222.0,5171386.0,0.0204913497732302
785,2018,48.4,Oregon,25.41,OR,True,2007,US,OWID_WRL,0.4115,39.74677113112856,2.43,4.77,0.0,24.29,128227121.0,87990437.0,0.6862076939245949
786,2018,49.8,Pennsylvania,64.04,PA,True,1998,US,OWID_WRL,0.4115,219.8438386093885,2.63,6.55,0.73,22.64,430771661.0,18097376.0,0.0420115287017453
787,2018,51.6,Rhode Island,63.18,RI,True,2004,US,OWID_WRL,0.4115,11.07146413966441,0.0,8.02,0.0,22.31,16750513.0,805206.0,0.0480705277504038
788,2018,64.3,South Carolina,57.3,SC,True,2014,US,OWID_WRL,0.4115,73.2023251362095,3.34,5.62,0.65,20.08,198728177.0,5938670.0,0.0298833818618484
789,2018,59.1,Tennessee,67.14,TN,False,None,US,OWID_WRL,0.4115,94.37601400616424,2.31,5.72,0.68,20.74,163109832.0,19937408.0,0.1222330239418062
790,2018,66.0,Texas,33.72,TX,True,1999,US,OWID_WRL,0.4115,681.9073089019139,1.78,3.89,0.68,16.75,954704850.0,161235335.0,0.1688850067117601
791,2018,50.4,Utah,11.58,UT,True,None,US,OWID_WRL,0.4115,60.93435001742767,2.03,6.12,0.0,22.5,78750847.0,8941110.0,0.1135366836117965
792,2018,43.2,Vermont,47.07,VT,True,2015,US,OWID_WRL,0.4115,5.83065647035799,0.0,8.17,0.0,22.98,4357832.0,3520656.0,0.8078916305171929
793,2018,56.6,Virginia,63.53,VA,False,None,US,OWID_WRL,0.4115,107.44263876414,3.03,5.69,0.63,20.35,191018241.0,4815942.0,0.0252119482138881
794,2018,48.0,Washington,41.32,WA,True,2006,US,OWID_WRL,0.4115,76.73065843917973,2.42,6.59,0.75,22.99,233513456.0,178090220.0,0.7626550651539327
795,2018,53.3,West Virginia,65.1,WV,False,None,US,OWID_WRL,0.4115,89.74705853843047,2.2,5.86,0.0,22.69,134498049.0,7235254.0,0.0537944903572541
796,2018,42.4,Wyoming,16.12,WY,False,None,US,OWID_WRL,0.4115,63.44285583738957,1.73,4.77,0.0,21.72,92224270.0,10067368.0,0.1091618074070957
797,2018,30.4,Alaska,37.9,AK,False,None,US,OWID_WRL,0.4115,34.97731267739316,6.49,8.9,0.0,21.34,12494718.0,3729428.0,0.2984803658633992
