,YEAR,STATE,total energy generation,clean energy generation,clean_energy_percent
492,1999,NV,61064262.0,8485166.0,0.13895469661125193
493,1999,NY,292561732.0,51801942.0,0.17706328727914422
494,1999,OH,284660862.0,846062.0,0.0029721753600254327
495,1999,OK,109730718.0,6141256.0,0.05596660727217697
496,1999,OR,113696694.0,91632504.0,0.8059381568297843
497,1999,PA,389056090.0,7070724.0,0.018174047860296957
498,1999,RI,12753762.0,240484.0,0.018855926588562652
499,1999,SC,180467016.0,1502302.0,0.008324523967304917
500,1999,SD,21114054.0,13354606.0,0.6324984297188971
501,1999,TN,186640274.0,14378058.0,0.07703620280797488
502,1999,TX,717889488.0,3029434.0,0.004219916924037757
503,1999,UT,73569256.0,2837682.0,0.03857157397378057
504,1999,VA,147795222.0,1054736.0,0.007136468863655146
505,1999,VT,11407186.0,2418600.0,0.21202424506797732
506,1999,WA,234168036.0,194392410.0,0.8301406687290147
507,1999,WI,117077708.0,4530556.0,0.03869699943220617
508,1999,WV,189385192.0,1860510.0,0.009823946531152235
509,1999,WY,87264982.0,2362750.0,0.027075579984649514
510,2000,AK,12313050.0,2003638.0,0.16272475138166417
511,2000,AL,248810680.0,11693286.0,0.046996720558779875
512,2000,AR,87751532.0,4755876.0,0.05419707088418696
513,2000,AZ,177893154.0,17295510.0,0.09722414612987298
514,2000,CA,416164966.0,116403772.0,0.279705841457111
515,2000,CO,88331092.0,3035008.0,0.03435945295457233
516,2000,CT,65935140.0,5350158.0,0.0811427411847461
518,2000,DE,11974902.0,37676.0,0.003146247042355754
519,2000,FL,383631680.0,7436164.0,0.019383602522085767
520,2000,GA,247754826.0,4830618.0,0.019497573782881628
521,2000,HI,21186806.0,1841726.0,0.08692796828365729
522,2000,IA,83084020.0,2972784.0,0.035780454532652606
523,2000,ID,23820884.0,21933390.0,0.9207630581635845
524,2000,IL,356992162.0,2104438.0,0.005894913737629903
525,2000,IN,255639032.0,1436316.0,0.005618531680248265
526,2000,KS,89631810.0,30664.0,0.00034211068592723945
527,2000,KY,186012166.0,4649136.0,0.024993720034419683
528,2000,LA,185731270.0,1254346.0,0.006753553130821751
529,2000,MA,77395762.0,4879012.0,0.06303978246250744
530,2000,MD,102290760.0,4742898.0,0.04636682726768283
531,2000,ME,28095894.0,8343370.0,0.2969604740109
532,2000,MI,208419188.0,2945532.0,0.014132729468267576
533,2000,MN,102846678.0,4906258.0,0.04770458409944947
534,2000,MO,153187878.0,981356.0,0.006406224910302629
535,2000,MS,75229126.0,436.0,5.79562761369845e-06
536,2000,MT,52903656.0,19246514.0,0.3638030989767512
537,2000,NC,244548712.0,6710588.0,0.027440700648629874
538,2000,ND,62622392.0,4261072.0,0.06804390352894855
539,2000,NE,58219726.0,3034476.0,0.05212109723773004
540,2000,NH,30062998.0,3342968.0,0.11119875669086629
541,2000,NJ,116170430.0,2475444.0,0.021308727186427734
542,2000,NM,68044040.0,459232.0,0.006749040768302411
543,2000,NV,70969830.0,7600518.0,0.10709505715315931
544,2000,NY,276158150.0,52322184.0,0.18946456586560997
545,2000,OH,298120560.0,1219794.0,0.00409161313798686
546,2000,OK,111143914.0,4304154.0,0.03872595309177253
547,2000,OR,103579950.0,76555258.0,0.7390934056253164
548,2000,PA,403375960.0,7836222.0,0.019426596468465795
549,2000,RI,11943090.0,240212.0,0.020113052819663923
550,2000,SC,186692480.0,1040330.0,0.005572425841683607
551,2000,SD,19394674.0,11431016.0,0.5893894375332115
552,2000,TN,191677168.0,11407126.0,0.059512179353568076
553,2000,TX,755484730.0,2894648.0,0.0038315109294134904
554,2000,UT,73218148.0,1823188.0,0.024900766405618453
555,2000,VA,154378740.0,-324154.0,-0.0020997321263277573
556,2000,VT,12606028.0,2466678.0,0.1956744820811123
557,2000,WA,216473760.0,161027112.0,0.7438643464224024
558,2000,WI,119288834.0,4607188.0,0.038622122838420904
559,2000,WV,185730352.0,2330670.0,0.012548675942852895
560,2000,WY,90988560.0,2513892.0,0.027628660130460357
561,2001,AK,13487532.0,2693230.0,0.19968293680415364
562,2001,AL,250690226.0,16746978.0,0.06680347402136053
563,2001,AR,94384070.0,5111106.0,0.054152210219372825
564,2001,AZ,179822544.0,15878592.0,0.08830145345958403
565,2001,CA,397192150.0,86995852.0,0.21902711823483922
566,2001,CO,93752004.0,2713916.0,0.02894781854476412
567,2001,CT,60981292.0,2390594.0,0.039202088404424094
569,2001,DE,13615368.0,,
570,2001,FL,381890688.0,4218478.0,0.011046297101646008
571,2001,GA,236633578.0,4110274.0,0.017369783421015594
572,2001,HI,21266186.0,1194345.0,0.056161692557377234
573,2001,IA,81317024.0,2873532.0,0.03533739749255949
574,2001,ID,18693882.0,14446252.0,0.7727796719803838
575,2001,IL,358498570.0,1645193.0,0.0045891201183870835
576,2001,IN,245139346.0,1370544.0,0.005590877280059318
577,2001,KS,89497046.0,130788.0,0.0014613666690183272
578,2001,KY,190835252.0,7711016.0,0.040406664487754075
579,2001,LA,175788754.0,1591706.0,0.00905465203991377
580,2001,MA,76956868.0,2348348.0,0.030515119196378938
581,2001,MD,98124680.0,3089188.0,0.03148227336894245
582,2001,ME,39129643.0,5881416.0,0.15030589468960912
583,2001,MI,223691220.0,2192974.0,0.0098035765552175
584,2001,MN,97046452.0,4468040.0,0.04604021999691447
585,2001,MO,159089746.0,1694146.0,0.010648995567571025
586,2001,MS,106892904.0,2.0,1.8710315887759957e-08
587,2001,MT,48464970.0,13226948.0,0.2729176970500549
588,2001,NC,234991700.0,5409331.0,0.02301924280729915
589,2001,ND,60664144.0,2679482.0,0.04416912237317649
590,2001,NE,60970424.0,2286830.0,0.03750720185249163
591,2001,NH,30149248.0,2314866.0,0.07678022350673555
592,2001,NJ,118842520.0,1439788.0,0.012115091467262726
593,2001,NM,67223286.0,511944.0,0.007615575352862102
594,2001,NV,67751932.0,7427190.0,0.1096232945799981
595,2001,NY,287829118.0,46903646.0,0.16295657064133448
596,2001,OH,284523614.0,1077346.0,0.0037864906355364937
597,2001,OK,110498900.0,4432422.0,0.040112815602689256
598,2001,OR,90103812.0,57565924.0,0.63888444586562
599,2001,PA,393153182.0,4668028.0,0.011873305911587407
600,2001,RI,15003784.0,213518.0,0.014230943340693254
601,2001,SC,178317974.0,435531.0,0.0024424402668460107
602,2001,SD,14801486.0,6865472.0,0.46383667153419594
603,2001,TN,192443952.0,12510806.0,0.06501012824762609
604,2001,TX,745160004.0,4967332.0,0.006666128044091856
605,2001,UT,71707500.0,1333286.0,0.018593396785552416
606,2001,VA,148209500.0,-1253768.0,-0.008459430738245524
607,2001,VT,10961228.0,1792692.0,0.16354846373052362
608,2001,WA,166097338.0,109780262.0,0.660939322218397
609,2001,WI,117526862.0,4906208.0,0.04174541816661454
610,2001,WV,163673450.0,1932544.0,0.011807315114332837
611,2001,WY,89553876.0,2488540.0,0.027788188643001897
612,2002,AK,13534650.0,2900950.0,0.2143350585349455
613,2002,AL,265841340.0,17686376.0,0.06652981812384785
614,2002,AR,95223288.0,6880974.0,0.07226146192305395
615,2002,AZ,188263332.0,15209898.0,0.08079054927169779
616,2002,CA,368420061.0,100698044.0,0.2733239979567779
617,2002,CO,91200776.0,2315166.0,0.02538537610688751
618,2002,CT,62622437.0,2292466.0,0.0366077417268191
620,2002,DE,12004978.0,,
621,2002,FL,406705549.0,4742006.0,0.011659555694923652
622,2002,GA,253024430.0,4460022.0,0.017626843384253448
623,2002,HI,23326140.0,931972.0,0.03995397438238817
624,2002,IA,85056769.0,3926920.0,0.04616822442432536
625,2002,ID,19573866.0,17538642.0,0.8960234018154615
626,2002,IL,376108898.0,1704660.0,0.004532357540767355
627,2002,IN,251216278.0,1054432.0,0.004197307628289915
628,2002,KS,94376892.0,958850.0,0.010159796319632989
629,2002,KY,184213336.0,8049498.0,0.043696608371502486
630,2002,LA,189941927.0,1906042.0,0.010034867130730964
631,2002,MA,84055634.0,2395460.0,0.02849850612036309
632,2002,MD,96558176.0,3999432.0,0.041419920773979824
633,2002,ME,45070067.0,6175242.0,0.13701426270344794
634,2002,MI,235778174.0,2758290.0,0.011698665543147349
635,2002,MN,105555932.0,4436758.0,0.04203229431009145
636,2002,MO,162324395.0,2412968.0,0.014865097756871356
637,2002,MS,85777624.0,4.0,4.66322079520412e-08
638,2002,MT,50947410.0,19133818.0,0.3755601707721747
639,2002,NC,248936059.0,7241348.0,0.029089188722152944
640,2002,ND,62612624.0,3186052.0,0.050885137795854074
641,2002,NE,63236988.0,2237114.0,0.03537666911017331
642,2002,NH,31906156.0,2612254.0,0.08187304042517689
643,2002,NJ,123138774.0,1426858.0,0.011587398133426276
644,2002,NM,61323414.0,567998.0,0.009262334937842828
645,2002,NV,64177870.0,6789738.0,0.10579562705960793
646,2002,NY,279183374.0,51044242.0,0.18283410386751756
647,2002,OH,294137699.0,1027146.0,0.003492058323336513
648,2002,OK,118366838.0,3619952.0,0.030582484597586362
649,2002,OR,94198737.0,69675744.0,0.7396674968158012
650,2002,PA,408645756.0,5698028.0,0.013943685738412514
651,2002,RI,14113530.0,202874.0,0.014374433610868436
652,2002,SC,193126996.0,524114.0,0.002713830851488002
653,2002,SD,15443916.0,8719392.0,0.5645842673580975
654,2002,TN,192228524.0,14654310.0,0.07623379556303517
655,2002,TX,771257084.0,8050567.0,0.010438240590604416
656,2002,UT,73216006.0,1363306.0,0.018620327363937334
657,2002,VA,150011303.0,-914537.0,-0.006096453945207049
658,2002,VT,10912380.0,2250588.0,0.20624171812198622
659,2002,WA,205530095.0,157520306.0,0.7664099313533621
660,2002,WI,116862876.0,5771325.0,0.0493854438427478
661,2002,WV,189523503.0,2160580.0,0.01140006366387181
662,2002,WY,87567678.0,2061890.0,0.023546244996926834
663,2003,AK,12677466.0,3175110.0,0.25045304795138085
664,2003,AL,274974444.0,25377684.0,0.09229106396520252
665,2003,AR,100802202.0,5518949.0,0.054750282141654005
666,2003,AZ,188792435.0,14807686.0,0.07843368300218173
667,2003,CA,385577084.0,110246943.0,0.28592711438213997
668,2003,CO,93233574.0,2474272.0,0.026538422735998515
669,2003,CT,59090101.0,2700518.0,0.045701698834462984
671,2003,DE,14784574.0,,
672,2003,FL,425220022.0,5052723.0,0.01188260838761727
673,2003,GA,248153670.0,7276196.0,0.029321331415328254
674,2003,HI,21952742.0,1235072.0,0.056260489008616785
675,2003,IA,84232383.0,3769466.0,0.04475079376538593
676,2003,ID,20845870.0,16708068.0,0.8015049503810587
677,2003,IL,378110521.0,1914902.0,0.0050643975600985726
678,2003,IN,249776436.0,1086182.0,0.004348616776644215
679,2003,KS,93135118.0,756748.0,0.008125270212252268
680,2003,KY,183437640.0,7897632.0,0.04305349763549073
681,2003,LA,189770078.0,1913304.0,0.010082221708313783
682,2003,MA,96770048.0,3395684.0,0.03509023783888172
683,2003,MD,104488476.0,6035589.0,0.05776320251814181
684,2003,ME,37943271.0,6941456.0,0.18294300457121895
685,2003,MI,222694121.0,2197103.0,0.009866012583241926
686,2003,MN,110101993.0,4557298.0,0.04139160314745619
687,2003,MO,174450174.0,813566.0,0.004663600966084448
688,2003,MS,80296557.0,14158.0,0.00017632138324436502
689,2003,MT,52537454.0,17403544.0,0.3312597523283104
690,2003,NC,255164639.0,14868540.0,0.05827037813025495
691,2003,ND,62644258.0,3566768.0,0.05693687041516239
692,2003,NE,60911968.0,2149546.0,0.0352893868081885
693,2003,NH,43194215.0,2979578.0,0.06898095034254008
694,2003,NJ,114798703.0,1651560.0,0.014386573688031997
695,2003,NM,65471304.0,706868.0,0.01079660793070503
696,2003,NV,66389776.0,5644832.0,0.08502562201746244
697,2003,NY,275286631.0,49361555.0,0.179309670145224
698,2003,OH,293276256.0,1088270.0,0.003710733404889075
699,2003,OK,121253712.0,3293390.0,0.02716114785830227
700,2003,OR,97932276.0,67558030.0,0.6898443777616279
701,2003,PA,412699028.0,7938924.0,0.019236594858178344
702,2003,RI,11242289.0,215578.0,0.01917563229338794
703,2003,SC,187545356.0,5020600.0,0.026770057692071032
704,2003,SD,15887674.0,8641104.0,0.5438872927528599
705,2003,TN,184443584.0,22675702.0,0.1229411265398096
706,2003,TX,758399369.0,7652232.0,0.010089976749440044
707,2003,UT,76047332.0,1249774.0,0.01643415971516266
708,2003,VA,150618839.0,1914449.0,0.012710554753379821
709,2003,VT,12055924.0,2329734.0,0.19324391892317835
710,2003,WA,200189381.0,145078124.0,0.724704393786002
711,2003,WI,120244848.0,4623152.0,0.0384478177393513
712,2003,WV,189423105.0,3059688.0,0.016152665220011044
713,2003,WY,87253204.0,1920066.0,0.022005679012085333
714,2004,AK,13053436.0,3013696.0,0.23087377147289034
715,2004,AL,274709540.0,21298196.0,0.07752987391701067
716,2004,AR,103855264.0,7401586.0,0.07126827967044598
717,2004,AZ,209128288.0,13935940.0,0.0666382349957362
718,2004,CA,389560710.0,106936182.0,0.27450453614790876
719,2004,CO,95738983.0,2515796.0,0.026277655362184075
720,2004,CT,65266814.0,2445378.0,0.03746740265274784
722,2004,DE,15711104.0,,
723,2004,FL,436235856.0,5101011.0,0.011693241006764011
724,2004,GA,253625428.0,5796028.0,0.022852708601441965
725,2004,HI,22820806.0,1287032.0,0.056397306913699714
726,2004,IA,86496381.0,4203674.0,0.048599420593099726
727,2004,ID,21726078.0,16923310.0,0.7789399448901914
728,2004,IL,383915558.0,1951057.0,0.00508199514019174
729,2004,IN,255540795.0,1162182.0,0.004547931378236497
730,2004,KS,93565316.0,742358.0,0.007934115244157354
731,2004,KY,189059896.0,7684300.0,0.040644791214737575
732,2004,LA,196344616.0,2350792.0,0.011972785645418461
733,2004,MA,95000964.0,3231039.0,0.03401059172410082
734,2004,MD,104105540.0,5808689.0,0.055796156477359415
735,2004,ME,38197771.0,7682658.0,0.20112843757296728
736,2004,MI,236974538.0,2236822.0,0.009439081594496029
737,2004,MN,104728254.0,3765919.0,0.03595895907898932
738,2004,MO,175265820.0,3209362.0,0.01831139693980264
739,2004,MS,87325226.0,6178.0,7.07470256074688e-05
740,2004,MT,53577534.0,17712062.0,0.3305874809393056
741,2004,NC,252659914.0,11251232.0,0.04453113207344795
742,2004,ND,59872212.0,3531980.0,0.058991974440496704
743,2004,NE,64017418.0,1981940.0,0.030959386709410865
744,2004,NH,47751575.0,2941884.0,0.06160810402588815
745,2004,NJ,111764683.0,1112192.0,0.009951193616323325
746,2004,NM,65880721.0,1304824.0,0.019805854887350125
747,2004,NV,75334868.0,5825254.0,0.07732480529467443
748,2004,NY,275929586.0,49182075.0,0.17824139742666087
749,2004,OH,296691812.0,1519890.0,0.005122790513679562
750,2004,OK,121459122.0,6631082.0,0.05459517482762637
751,2004,OR,102762556.0,67571942.0,0.657554119226073
752,2004,PA,429317004.0,8130510.0,0.0189382435921406
753,2004,RI,9878838.0,213974.0,0.021659834891512544
754,2004,SC,195879859.0,2733558.0,0.01395527857716091
755,2004,SD,15020428.0,7510374.0,0.5000106521598452
756,2004,TN,195189084.0,19271804.0,0.09873402551548426
757,2004,TX,780598263.0,9380158.0,0.012016626790777269
758,2004,UT,76423952.0,1297090.0,0.01697229685269351
759,2004,VA,157800081.0,2232352.0,0.01414671010213233
760,2004,VT,10940756.0,2397240.0,0.21911100110449405
761,2004,WA,204330105.0,144975807.0,0.7095176063262925
762,2004,WI,120889869.0,4979364.0,0.041189257968341414
763,2004,WV,179499122.0,2961978.0,0.016501350909114754
764,2004,WY,89615208.0,2419324.0,0.026996801703567993
765,2005,AK,13153319.0,2938808.0,0.22342710611671474
766,2005,AL,275897163.0,20321990.0,0.0736578433030136
767,2005,AR,95589020.0,6261822.0,0.06550775392403856
768,2005,AZ,202957309.0,13158732.0,0.06483497472860167
769,2005,CA,400585634.0,119593535.0,0.2985467396966113
770,2005,CO,99233389.0,4206692.0,0.042391900975991055
771,2005,CT,67099494.0,2445134.0,0.036440423827935275
773,2005,DE,16273137.0,,
774,2005,FL,440512824.0,5142231.0,0.011673283318535127
775,2005,GA,273335782.0,7799910.0,0.028536000456756885
776,2005,HI,23045611.0,1268313.0,0.055034904477039036
777,2005,IA,88312319.0,5447005.0,0.06167888083654558
778,2005,ID,21649967.0,17084242.0,0.7891116877914872
779,2005,IL,388240292.0,1823836.0,0.0046976989188953116
780,2005,IN,260743145.0,1011949.0,0.0038810186169994996
781,2005,KS,91725392.0,874320.0,0.009531929828111282
782,2005,KY,195644838.0,6049018.0,0.030918362384802608
783,2005,LA,185233756.0,1782690.0,0.009624001793711942
784,2005,MA,95030887.0,3437190.0,0.036169187813642104
785,2005,MD,105323199.0,4242038.0,0.04027638773106389
786,2005,ME,37687954.0,8762313.0,0.2324963833271501
787,2005,MI,243239543.0,2147752.0,0.008829781430727322
788,2005,MN,106037990.0,5540974.0,0.052254611766971444
789,2005,MO,181656462.0,2507712.0,0.013804694709952018
790,2005,MS,90134907.0,10688.0,0.00011857781136890728
791,2005,MT,55877558.0,19174698.0,0.3431556189338124
792,2005,NC,259497155.0,11282898.0,0.04347985240917188
793,2005,ND,63865232.0,3144316.0,0.04923361117673541
794,2005,NE,62929467.0,2021454.0,0.03212253490085972
795,2005,NH,48940026.0,3910138.0,0.07989652477912455
796,2005,NJ,121099168.0,1246623.0,0.01029423257474403
797,2005,NM,70271284.0,1928540.0,0.027444211777886397
798,2005,NV,80427504.0,5930174.0,0.07373315974097618
799,2005,NY,293774839.0,52925030.0,0.18015508128659039
800,2005,OH,313952647.0,1111546.0,0.003540489340101025
801,2005,OK,137215654.0,6648618.0,0.04845378647541191
802,2005,OR,98650006.0,63561324.0,0.6443114053130418
803,2005,PA,436182250.0,6326164.0,0.014503487934229327
804,2005,RI,12106589.0,13468.0,0.0011124520705212673
805,2005,SC,205029329.0,3654262.0,0.017823118369567507
806,2005,SD,13041538.0,6465340.0,0.4957498111035677
807,2005,TN,194234330.0,17566272.0,0.09043855429676104
808,2005,TX,793337446.0,11632948.0,0.014663303816872902
809,2005,UT,76330260.0,1946426.0,0.025500057251213345
810,2005,VA,157886092.0,1517466.0,0.009611144216553286
811,2005,VT,11433508.0,2444594.0,0.2138096199346692
812,2005,WA,203931701.0,145543964.0,0.7136897465490174
813,2005,WI,123649328.0,4363044.0,0.035285626461310005
814,2005,WV,187252571.0,3203422.0,0.017107492745720432
815,2005,WY,91134614.0,3051278.0,0.03348099987563452
816,2006,AK,13348394.0,2461088.0,0.1843733410925689
817,2006,AL,281790883.0,14542476.0,0.05160733322944305
818,2006,AR,104337406.0,3197406.0,0.03064486767094823
819,2006,AZ,208785055.0,13973566.0,0.06692799922868042
820,2006,CA,433597375.0,137273638.0,0.31659241018237255
821,2006,CO,101396707.0,4973866.0,0.049053525969043554
822,2006,CT,69363473.0,2597336.0,0.03744529919947924
824,2006,DE,14364360.0,834.0,5.8060366072696594e-05
825,2006,FL,447503243.0,5110246.0,0.011419461378070952
826,2006,GA,276020415.0,4450404.0,0.01612345956367032
827,2006,HI,23118348.0,1475459.0,0.06382199108690638
828,2006,IA,90966924.0,6728130.0,0.07396237779789058
829,2006,ID,26772171.0,22823978.0,0.8525262295687563
830,2006,IL,384853917.0,2044208.0,0.005311646600702261
831,2006,IN,260979573.0,1419455.0,0.005438950580243305
832,2006,KS,91047472.0,2003078.0,0.022000369213985425
833,2006,KY,197584028.0,5362276.0,0.027139217953386394
834,2006,LA,181843655.0,1589294.0,0.008739892519208328
835,2006,MA,91195550.0,4174636.0,0.04577675116823134
836,2006,MD,97913760.0,5024740.0,0.05131801699781522
837,2006,ME,33632345.0,9122330.0,0.2712368108735802
838,2006,MI,225113477.0,2440356.0,0.010840559314891663
839,2006,MN,106475574.0,6081887.0,0.05712002078523662
840,2006,MO,183372688.0,541282.0,0.0029518136310462983
841,2006,MS,92457696.0,12960.0,0.00014017221454447665
842,2006,MT,56487074.0,21132262.0,0.37410792423059475
843,2006,NC,250429569.0,8124188.0,0.032441009392145705
844,2006,ND,61762274.0,3788126.0,0.06133397873271311
845,2006,NE,63339938.0,2413294.0,0.03810066880709609
846,2006,NH,44127390.0,3370618.0,0.07638380606693485
847,2006,NJ,121400275.0,1307237.0,0.010767990434947533
848,2006,NM,74531251.0,2951064.0,0.039594988147991776
849,2006,NV,63720044.0,6802674.0,0.1067587775049245
850,2006,NY,284530865.0,57326622.0,0.20147769205987548
851,2006,OH,310868148.0,1360916.0,0.004377791706083699
852,2006,OK,141229762.0,4439094.0,0.03143171762903629
853,2006,OR,106681390.0,77760985.0,0.728908622206741
854,2006,PA,437623191.0,7871562.0,0.01798707692344394
855,2006,RI,11935450.0,309644.0,0.025943219568596073
856,2006,SC,198535213.0,1586204.0,0.007989534833803009
857,2006,SD,14264486.0,7091596.0,0.4971504756638269
858,2006,TN,187822206.0,14387782.0,0.07660319994324846
859,2006,TX,801165756.0,15176374.0,0.018942864053215974
860,2006,UT,82526646.0,1904518.0,0.02307761301725506
861,2006,VA,146139076.0,1724315.0,0.011799137145221857
862,2006,VT,14168688.0,3058706.0,0.21587785686296432
863,2006,WA,216406310.0,166552785.0,0.7696299844491595
864,2006,WI,123279688.0,4340717.0,0.03521031785868894
865,2006,WV,187631609.0,3492972.0,0.018616117074389104
866,2006,WY,90800740.0,3204754.0,0.035294359935833124
867,2007,AK,13642784.0,2604862.0,0.19093331683621173
868,2007,AL,287652541.0,8305704.0,0.028874085280546854
869,2007,AR,109192472.0,6618596.0,0.06061403207356639
870,2007,AZ,226681942.0,13529442.0,0.059684692484238556
871,2007,CA,421695163.0,98150742.0,0.23275282861141094
872,2007,CO,107814983.0,5772602.0,0.05354174196734789
873,2007,CT,66342423.0,2152140.0,0.03243987636689121
875,2007,DE,17068326.0,96232.0,0.005638045582208823
876,2007,FL,450832118.0,5054930.0,0.011212444273990258
877,2007,GA,290310314.0,3935726.0,0.013556962361316588
878,2007,HI,23066699.0,1691381.0,0.07332566311287107
879,2007,IA,99578436.0,7740211.0,0.07772979081535283
880,2007,ID,22968182.0,18387914.0,0.8005820399716442
881,2007,IL,400521361.0,2876958.0,0.0071830326173289915
882,2007,IN,261275996.0,1362366.0,0.005214279232907412
883,2007,KS,100244392.0,2326078.0,0.023204071106541303
884,2007,KY,194450639.0,3528000.0,0.01814342199204601
885,2007,LA,185156657.0,1816308.0,0.009809574386515306
886,2007,MA,94151949.0,2176004.0,0.02311161928257056
887,2007,MD,100395847.0,4105160.0,0.04088973919409236
888,2007,ME,32257137.0,8195163.0,0.25405735791121203
889,2007,MI,238619872.0,1730586.0,0.007252480631621494
890,2007,MN,108955294.0,7718011.0,0.07083649372741814
891,2007,MO,182306163.0,3233976.0,0.0177392576684311
892,2007,MS,100087371.0,10034.0,0.00010025240846819726
893,2007,MT,57862987.0,19720224.0,0.34080895270753997
894,2007,NC,260230602.0,6416000.0,0.024655055749361866
895,2007,ND,62448211.0,3879344.0,0.06212097893404825
896,2007,NE,64885396.0,1250936.0,0.019279161061142327
897,2007,NH,46554342.0,2836090.0,0.06091998894539203
898,2007,NJ,125342491.0,1191106.0,0.009502810982111405
899,2007,NM,71970666.0,3354422.0,0.04660818339516269
900,2007,NV,65339472.0,6599698.0,0.10100629524523859
901,2007,NY,291757373.0,53533995.0,0.18348806218514999
902,2007,OH,310311091.0,892402.0,0.002875830177787619
903,2007,OK,145638189.0,9505766.0,0.06526973498688589
904,2007,OR,110155587.0,69946333.0,0.6349776248752594
905,2007,PA,452176679.0,6879511.0,0.015214210107461115
906,2007,RI,14099688.0,318242.0,0.022570854050103804
907,2007,SC,206804284.0,891800.0,0.0043122897782910535
908,2007,SD,12273210.0,6134602.0,0.4998367990118315
909,2007,TN,190226818.0,8675308.0,0.04560507341294012
910,2007,TX,810984589.0,22035770.0,0.02717162606896344
911,2007,UT,90745149.0,1467474.0,0.01617137683029205
912,2007,VA,156721015.0,802452.0,0.005120257803332884
913,2007,VT,11647164.0,1314232.0,0.11283708205705698
914,2007,WA,213980434.0,162975763.0,0.7616386225293851
915,2007,WI,126781262.0,4121043.0,0.03250514259749205
916,2007,WV,187866221.0,2843970.0,0.015138272249591906
917,2007,WY,91266974.0,2968610.0,0.032526661834980965
918,2008,AK,13549669.0,2353102.0,0.17366490650066801
919,2008,AL,291739792.0,12339692.0,0.04229691094041776
920,2008,AR,110101054.0,9509248.0,0.08636836482964096
921,2008,AZ,238918343.0,14836284.0,0.06209771846609534
922,2008,CA,415968527.0,91498909.0,0.21996594227908978
923,2008,CO,106883187.0,10149070.0,0.09495478460985636
924,2008,CT,60818944.0,2589698.0,0.042580449933494406
926,2008,DE,15047678.0,326750.0,0.021714313663543306
927,2008,FL,439273637.0,5080570.0,0.011565843183072695
928,2008,GA,272346790.0,4218762.0,0.015490404715252933
929,2008,HI,22752770.0,1722281.0,0.07569544279663531
930,2008,IA,106173574.0,10140196.0,0.09550583650880962
931,2008,ID,23941104.0,19311040.0,0.8066060779820345
932,2008,IL,398950358.0,6345830.0,0.015906314840304015
933,2008,IN,259020590.0,1896347.0,0.007321221065861984
934,2008,KS,93260642.0,3539972.0,0.03795783434559672
935,2008,KY,195726683.0,4052700.0,0.020705914686144248
936,2008,LA,184906282.0,2270518.0,0.012279290759845574
937,2008,MA,85010956.0,2980418.0,0.035059222248953414
938,2008,MD,94721903.0,4777717.0,0.05043941104097117
939,2008,ME,34189839.0,9693641.0,0.28352403180371805
940,2008,MI,229979614.0,2659190.0,0.011562720511392805
941,2008,MN,109526720.0,11705446.0,0.10687297127130256
942,2008,MO,182057591.0,5673081.0,0.031160914350448588
943,2008,MS,96411422.0,10102.0,0.00010478011619826539
944,2008,MT,59274274.0,21185390.0,0.3574128972039371
945,2008,NC,250478125.0,6069722.0,0.02423254326101331
946,2008,ND,65469158.0,5918350.0,0.09039905477324148
947,2008,NE,64747045.0,1243137.0,0.019199903254272066
948,2008,NH,45753985.0,3597136.0,0.07861907547506518
949,2008,NJ,127349578.0,1312436.0,0.010305774236644898
950,2008,NM,74019674.0,3947920.0,0.053336090077889295
951,2008,NV,70179949.0,6578906.0,0.09374338530796025
952,2008,NY,280644197.0,57629104.0,0.20534578878180046
953,2008,OH,306824504.0,1183388.0,0.0038568888226736936
954,2008,OK,152657818.0,12342746.0,0.08085236748241745
955,2008,OR,117436876.0,73022010.0,0.6217979606337621
956,2008,PA,444701852.0,8681794.0,0.019522729579277757
957,2008,RI,14774532.0,326768.0,0.02211697805385646
958,2008,SC,201956014.0,-47380.0,-0.00023460554138288748
959,2008,SD,14165344.0,6279816.0,0.4433225200884638
960,2008,TN,181326622.0,9986822.0,0.05507642446457752
961,2008,TX,809575560.0,35405924.0,0.04373393386529603
962,2008,UT,93157525.0,1939892.0,0.020823782083089905
963,2008,VA,145357064.0,310954.0,0.0021392424381934407
964,2008,VT,13640432.0,3006278.0,0.22039463266266054
965,2008,WA,221656902.0,163021672.0,0.7354685125031658
966,2008,WI,126959109.0,5190075.0,0.040879894643873094
967,2008,WV,182246192.0,3279894.0,0.017997050934265887
968,2008,WY,93000896.0,3595634.0,0.03866235869383452
969,2009,AK,13404318.0,2674564.0,0.19953003203892955
970,2009,AL,286511113.0,25099710.0,0.08760466474471446
971,2009,AR,114915480.0,8700242.0,0.07570992176162863
972,2009,AZ,223942499.0,13325010.0,0.0595019259832409
973,2009,CA,409552265.0,99697063.0,0.24342940210573613
974,2009,CO,101131903.0,10045302.0,0.0993287152917512
975,2009,CT,62412445.0,2546078.0,0.040794396053543486
977,2009,DE,9683125.0,251222.0,0.02594431033369909
978,2009,FL,435904616.0,5188818.0,0.011903562865688947
979,2009,GA,257396750.0,7222542.0,0.028059958022002996
980,2009,HI,22021068.0,1634968.0,0.0742456269605089
981,2009,IA,103720129.0,17119145.0,0.16505132769358588
982,2009,ID,26200304.0,21647264.0,0.8262218636852457
983,2009,IL,387728713.0,7331342.0,0.01890843198914701
984,2009,IN,233340559.0,4418612.0,0.018936322167634818
